Order_ID,Order_Date,Store_ID,Store_City,Store_Region,Product_ID,Product_Name,Category,Sub_Category,Customer_ID,Customer_Name,Segment,Salesperson,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Method
ORD152,1/19/2024,ST002,Los Angeles,North,PRD230,Khadi Kurta,Clothing,Ethnic Wear,CUST1152,Rajeshwari Singh,Consumer,Emily Johnson,2,2800,5,5320,3800,1520,Cash
ORD153,1/19/2024,ST003,Chicago,South,PRD329,Bose QC Headphones,Electronics,Audio,CUST1153,Anup Suresh,Corporate,Michael Brown,2,28000,8,51520,42000,9520,Card
ORD154,1/19/2024,ST003,Chicago,South,PRD330,Sennheiser Earphones,Electronics,Audio,CUST1154,Lakshmi Narayan,Consumer,Michael Brown,2,12000,0,24000,18000,6000,Online
ORD155,1/19/2024,ST004,Houston,East,PRD429,Kids Study Table,Furniture,Tables,CUST1155,Soumya Chakraborty,Consumer,Jessica Davis,1,6500,5,6175,4500,1675,Card
ORD156,1/19/2024,ST004,Houston,East,PRD430,Bookshelf Combo,Furniture,Storage,CUST1156,Tathagata Mukherjee,Home Office,Jessica Davis,1,12500,8,11500,9000,2500,Cash
ORD157,1/19/2024,ST005,Houston,South,PRD529,Curd,Furniture,Dairy,CUST1157,Rajendran K,Consumer,David Wilson,6,60,0,360,240,120,Cash
ORD158,1/19/2024,ST005,Houston,South,PRD530,Milk,Furniture,Dairy,CUST1158,Vasumathi A,Consumer,David Wilson,10,55,0,550,380,170,Card
ORD159,1/19/2024,ST006,Houston,West,PRD609,Head Tennis Racket,Sports,Equipment,CUST1159,Aniket Gaikwad,Consumer,Daniel Miller,1,6500,5,6175,4800,1375,Card
ORD160,1/19/2024,ST006,Houston,West,PRD610,Decathlon Mat,Sports,Fitness,CUST1160,Pallavi Karmarkar,Consumer,Daniel Miller,2,1800,0,3600,2500,1100,Online
ORD161,1/20/2024,ST001,New York,West,PRD131,Apple Mac Mini,Electronics,Computers,CUST1161,Chinmay Desai,Corporate,John Smith,1,65000,8,59800,50000,9800,Card
ORD162,1/20/2024,ST001,New York,West,PRD132,Dell Monitor,Electronics,Peripherals,CUST1162,Tejaswi Naik,Home Office,John Smith,2,22000,5,41800,33000,8800,Online
ORD163,1/20/2024,ST002,Los Angeles,North,PRD231,H&M Dress,Clothing,Women's Wear,CUST1163,Zoya Khan,Consumer,Emily Johnson,1,3800,0,3800,2600,1200,Card
ORD164,1/20/2024,ST002,Los Angeles,North,PRD232,Zara Top,Clothing,Women's Wear,CUST1164,Ishita Gupta,Consumer,Emily Johnson,2,2500,5,4750,3400,1350,Cash
ORD165,1/20/2024,ST003,Chicago,South,PRD331,Amazon Kindle,Electronics,E-Readers,CUST1165,Vivek Anand,Consumer,Michael Brown,2,14000,0,28000,21000,7000,Card
ORD166,1/20/2024,ST003,Chicago,South,PRD332,Fire TV Stick,Electronics,Streaming,CUST1166,Sandhya Rani,Consumer,Michael Brown,3,4500,0,13500,10000,3500,Online
ORD167,1/20/2024,ST004,Houston,East,PRD431,Office Partition,Furniture,Office,CUST1167,Arka Das,Corporate,Jessica Davis,4,8500,10,30600,23000,7600,Card
ORD168,1/20/2024,ST004,Houston,East,PRD432,Reception Sofa,Furniture,Seating,CUST1168,Paramita Banerjee,Corporate,Jessica Davis,1,28000,5,26600,21000,5600,Cash
ORD169,1/20/2024,ST005,Houston,South,PRD531,Cheese,Furniture,Dairy,CUST1169,Ranjith Kumar,Consumer,David Wilson,2,350,0,700,500,200,Cash
ORD170,1/20/2024,ST005,Houston,South,PRD532,Butter,Furniture,Dairy,CUST1170,Swarna Latha,Consumer,David Wilson,3,280,0,840,600,240,Card
ORD171,1/20/2024,ST006,Houston,West,PRD611,Nike Running Shoes,Sports,Footwear,CUST1171,Rohit Gokhale,Consumer,Daniel Miller,1,7500,10,6750,5200,1550,Card
ORD172,1/20/2024,ST006,Houston,West,PRD612,Puma Trackpants,Sports,Apparel,CUST1172,Mugdha Joshi,Consumer,Daniel Miller,2,2200,0,4400,3200,1200,Online
ORD173,1/21/2024,ST001,New York,West,PRD133,Philips Air Fryer,Electronics,Appliances,CUST1173,Sanjay More,Consumer,John Smith,1,9500,5,9025,7200,1825,Card
ORD174,1/21/2024,ST001,New York,West,PRD134,Morphy Richards Toaster,Electronics,Appliances,CUST1174,Swati Parab,Consumer,John Smith,1,3200,0,3200,2300,900,Cash
ORD175,1/21/2024,ST002,Los Angeles,North,PRD233,Park Avenue Perfume,Clothing,Fragrance,CUST1175,Kunal Bhatia,Consumer,Emily Johnson,2,1500,0,3000,2000,1000,Cash
ORD176,1/21/2024,ST002,Los Angeles,North,PRD234,Denver Deodorant,Clothing,Fragrance,CUST1176,Rohan Mehra,Consumer,Emily Johnson,3,500,5,1425,1000,425,Card
ORD177,1/21/2024,ST003,Chicago,South,PRD333,D-Link Router,Electronics,Networking,CUST1177,Jayanth Mysore,Home Office,Michael Brown,2,3200,0,6400,4500,1900,Card
ORD178,1/21/2024,ST003,Chicago,South,PRD334,TP-Link Extender,Electronics,Networking,CUST1178,Shruti Hegde,Home Office,Michael Brown,1,2200,0,2200,1500,700,Online
ORD179,1/21/2024,ST004,Houston,East,PRD433,Folding Table,Furniture,Tables,CUST1179,Goutam Paul,Consumer,Jessica Davis,4,2800,0,11200,8000,3200,Card
ORD180,1/21/2024,ST004,Houston,East,PRD434,Plastic Chairs,Furniture,Chairs,CUST1180,Barnali Dutta,Consumer,Jessica Davis,6,1200,5,6840,4800,2040,Cash
ORD181,1/21/2024,ST005,Houston,South,PRD533,Bread,Furniture,Bakery,CUST1181,Kathirvelan S,Consumer,David Wilson,5,45,0,225,150,75,Cash
ORD182,1/21/2024,ST005,Houston,South,PRD534,Cake,Furniture,Bakery,CUST1182,Bhuvana K,Consumer,David Wilson,2,350,0,700,500,200,Card
ORD183,1/21/2024,ST006,Houston,West,PRD613,Speed Ball,Sports,Equipment,CUST1183,Hrishikesh Ranade,Consumer,Daniel Miller,2,600,0,1200,800,400,Card
ORD184,1/21/2024,ST006,Houston,West,PRD614,Skipping Rope,Sports,Fitness,CUST1184,Ashwini Khadse,Consumer,Daniel Miller,3,300,0,900,600,300,Online
ORD185,1/22/2024,ST001,New York,West,PRD135,Apple Watch,Electronics,Wearables,CUST1185,Kaustubh Joag,Corporate,John Smith,2,42000,8,77280,63000,14280,Card
ORD186,1/22/2024,ST001,New York,West,PRD136,Samsung Watch,Electronics,Wearables,CUST1186,Mrunal Thakur,Consumer,John Smith,1,28000,5,26600,21000,5600,Online
ORD187,1/22/2024,ST002,Los Angeles,North,PRD235,Bata Chappals,Clothing,Footwear,CUST1187,Suraj Prakash,Consumer,Emily Johnson,2,800,0,1600,1000,600,Cash
ORD188,1/22/2024,ST002,Los Angeles,North,PRD236,Liberty Sandals,Clothing,Footwear,CUST1188,Kamlesh Sharma,Consumer,Emily Johnson,1,1200,0,1200,800,400,Card
ORD189,1/22/2024,ST003,Chicago,South,PRD335,Philips Trimmer,Electronics,Grooming,CUST1189,Mahesh Gowda,Consumer,Michael Brown,2,2800,0,5600,4000,1600,Card
ORD190,1/22/2024,ST003,Chicago,South,PRD336,Nova Hair Dryer,Electronics,Grooming,CUST1190,Shalini Raj,Consumer,Michael Brown,1,2200,5,2090,1500,590,Online
ORD191,1/22/2024,ST004,Houston,East,PRD435,Computer Desk,Furniture,Desks,CUST1191,Suvendu Adhikari,Home Office,Jessica Davis,1,9500,0,9500,7000,2500,Card
ORD192,1/22/2024,ST004,Houston,East,PRD436,Drawer Unit,Furniture,Storage,CUST1192,Moumita Ghosh,Home Office,Jessica Davis,1,6500,5,6175,4600,1575,Cash
ORD193,1/22/2024,ST005,Houston,South,PRD535,Cola,Furniture,Beverages,CUST1193,Sivakumar P,Consumer,David Wilson,6,60,0,360,240,120,Cash
ORD194,1/22/2024,ST005,Houston,South,PRD536,Juice Pack,Furniture,Beverages,CUST1194,Vasanthi M,Consumer,David Wilson,4,120,0,480,330,150,Card
ORD195,1/22/2024,ST006,Houston,West,PRD615,Yoga Mat,Sports,Fitness,CUST1195,Smita Desai,Consumer,Daniel Miller,2,1500,0,3000,2100,900,Card
ORD196,1/22/2024,ST006,Houston,West,PRD616,Gym Gloves,Sports,Fitness,CUST1196,Akash Gaikwad,Consumer,Daniel Miller,2,700,0,1400,950,450,Online
ORD197,1/23/2024,ST001,New York,West,PRD137,Philips Vacuum Cleaner,Electronics,Appliances,CUST1197,Dinesh Yadav,Consumer,John Smith,1,12500,8,11500,9000,2500,Card
ORD198,1/23/2024,ST001,New York,West,PRD138,Karcher Washer,Electronics,Appliances,CUST1198,Ramesh Bhoir,Consumer,John Smith,1,18500,5,17575,14000,3575,Online
ORD199,1/23/2024,ST002,Los Angeles,North,PRD237,Rayban Aviator,Clothing,Accessories,CUST1199,Neeraj Bansal,Corporate,Emily Johnson,1,9500,10,8550,6500,2050,Card
ORD200,1/23/2024,ST002,Los Angeles,North,PRD238,Fastrack Sunglass,Clothing,Accessories,CUST1200,Megha Chawla,Consumer,Emily Johnson,2,2200,0,4400,3000,1400,Cash
ORD201,1/25/2024,ST001,New York,West,PRD139,Samsung Galaxy Buds,Electronics,Audio,CUST1201,Amol Pawar,Consumer,John Smith,2,12000,5,22800,17000,5800,Card
ORD202,1/25/2024,ST001,New York,West,PRD140,MI Smart Band,Electronics,Wearables,CUST1202,Reshma Shaikh,Consumer,John Smith,3,3500,0,10500,7500,3000,Online
ORD203,1/26/2024,ST002,Los Angeles,North,PRD239,Levi's Cap,Clothing,Accessories,CUST1203,Vishal Arora,Consumer,Emily Johnson,3,1200,0,3600,2400,1200,Cash
ORD204,1/26/2024,ST002,Los Angeles,North,PRD240,UCB Belt,Clothing,Accessories,CUST1204,Poonam Bhatia,Consumer,Emily Johnson,2,1800,5,3420,2400,1020,Card
ORD205,1/27/2024,ST003,Chicago,South,PRD337,LG Soundbar,Electronics,Audio,CUST1205,Mahesh Babu,Consumer,Michael Brown,1,18000,8,16560,13000,3560,Card
ORD206,1/27/2024,ST003,Chicago,South,PRD338,Sony Home Theatre,Electronics,Audio,CUST1206,Sujatha K,Corporate,Michael Brown,1,45000,10,40500,33000,7500,Online
ORD207,1/28/2024,ST004,Houston,East,PRD437,Wall Cabinet,Furniture,Storage,CUST1207,Sourav Ganguly,Consumer,Jessica Davis,2,8500,5,16150,12000,4150,Card
ORD208,1/28/2024,ST004,Houston,East,PRD438,Corner Shelf,Furniture,Storage,CUST1208,Rupsa Das,Home Office,Jessica Davis,1,4200,0,4200,3000,1200,Cash
ORD209,1/29/2024,ST005,Houston,South,PRD537,Brown Rice,Furniture,Grains,CUST1209,Suresh Kannan,Consumer,David Wilson,5,95,0,475,320,155,Cash
ORD210,1/29/2024,ST005,Houston,South,PRD538,Quinoa,Furniture,Health Food,CUST1210,Deepa Venkat,Consumer,David Wilson,3,350,0,1050,750,300,Card
ORD211,1/30/2024,ST006,Houston,West,PRD617,Lifecycle Treadmill,Sports,Equipment,CUST1211,Dr. Shirish Joshi,Corporate,Daniel Miller,1,45000,8,41400,33000,8400,Card
ORD212,1/30/2024,ST006,Houston,West,PRD618,Dumbbell Set,Sports,Fitness,CUST1212,Harshal Mali,Consumer,Daniel Miller,2,3500,0,7000,5000,2000,Online
ORD213,1/31/2024,ST001,New York,West,PRD141,Republic Day Special TV,Electronics,Televisions,CUST1213,Bhavesh Patel,Consumer,John Smith,2,32000,15,54400,42000,12400,Card
ORD214,1/31/2024,ST001,New York,West,PRD142,MI 4K Stick,Electronics,Streaming,CUST1214,Jyoti Kadam,Consumer,John Smith,4,3500,10,12600,9000,3600,Online
ORD215,2/1/2024,ST002,Los Angeles,North,PRD241,Valentine Special Dress,Clothing,Women's Wear,CUST1215,Ananya Sharma,Consumer,Emily Johnson,2,4500,12,7920,5800,2120,Card
ORD216,2/1/2024,ST002,Los Angeles,North,PRD242,Perfume Gift Set,Clothing,Fragrance,CUST1216,Akashdeep Singh,Corporate,Emily Johnson,3,2800,8,7728,5500,2228,Card
ORD217,2/2/2024,ST003,Chicago,South,PRD339,MSI Motherboard,Electronics,Components,CUST1217,Vinod Kumar,Consumer,Michael Brown,1,18500,0,18500,14000,4500,Card
ORD218,2/2/2024,ST003,Chicago,South,PRD340,Corsair Cabinet,Electronics,Components,CUST1218,Syed Ahmed,Consumer,Michael Brown,1,7500,5,7125,5300,1825,Online
ORD219,2/3/2024,ST004,Houston,East,PRD439,Valentine's Day Chair,Furniture,Chairs,CUST1219,Rajib Biswas,Consumer,Jessica Davis,2,9500,10,17100,13000,4100,Card
ORD220,2/3/2024,ST004,Houston,East,PRD440,Love Seat Sofa,Furniture,Seating,CUST1220,Moushumi Chatterjee,Consumer,Jessica Davis,1,22000,12,19360,15500,3860,Cash
ORD221,2/4/2024,ST005,Houston,South,PRD539,Mangoes,Furniture,Fruits,CUST1221,Kandasamy M,Consumer,David Wilson,3,150,0,450,300,150,Cash
ORD222,2/4/2024,ST005,Houston,South,PRD540,Grapes,Furniture,Fruits,CUST1222,Jayalakshmi V,Consumer,David Wilson,2,120,0,240,160,80,Card
ORD223,2/5/2024,ST006,Houston,West,PRD619,Cricket Kit,Sports,Equipment,CUST1223,Omkar Shinde,Consumer,Daniel Miller,1,8500,5,8075,6200,1875,Card
ORD224,2/5/2024,ST006,Houston,West,PRD620,Tennis Balls Pack,Sports,Equipment,CUST1224,Sanika Deshmukh,Consumer,Daniel Miller,3,800,0,2400,1600,800,Online
ORD225,2/6/2024,ST001,New York,West,PRD143,Philips Mixer Grinder,Electronics,Appliances,CUST1225,Vaishali Sawant,Consumer,John Smith,1,5500,5,5225,4000,1225,Card
ORD226,2/6/2024,ST001,New York,West,PRD144,Prestige Pan Set,Electronics,Appliances,CUST1226,Yogesh Patil,Consumer,John Smith,2,3500,0,7000,5000,2000,Cash
ORD227,2/7/2024,ST002,Los Angeles,North,PRD243,Basmati Rice 5kg,Furniture,Grains,CUST1227,Sudha Rani,Consumer,Emily Johnson,4,550,0,2200,1600,600,Cash
ORD228,2/7/2024,ST002,Los Angeles,North,PRD244,Mustard Oil,Furniture,Oils,CUST1228,Rakesh Tiwari,Consumer,Emily Johnson,3,180,0,540,380,160,Card
ORD229,2/8/2024,ST003,Chicago,South,PRD341,Samsung 1TB SSD,Electronics,Storage,CUST1229,Chetan Gowda,Corporate,Michael Brown,5,8500,8,39100,30000,9100,Card
ORD230,2/8/2024,ST003,Chicago,South,PRD342,WD 2TB HDD,Electronics,Storage,CUST1230,Mamatha Shenoy,Home Office,Michael Brown,3,5500,5,15675,11500,4175,Online
ORD231,2/9/2024,ST004,Houston,East,PRD441,Sarat Bose Ave Store Opening,Furniture,All,CUST1231,New Store Customer,Consumer,Jessica Davis,5,25000,20,100000,75000,25000,Card
ORD232,2/9/2024,ST007,Houston,East,PRD442,Wooden Sofa,Furniture,Seating,CUST1232,Bikash Roy,Consumer,Jessica Davis,1,38000,10,34200,27000,7200,Card
ORD233,2/10/2024,ST005,Houston,South,PRD541,Pongal Special Sweets,Furniture,Sweets,CUST1233,Krishnamurthy S,Consumer,David Wilson,5,450,0,2250,1600,650,Cash
ORD234,2/10/2024,ST005,Houston,South,PRD542,Murukku Pack,Furniture,Snacks,CUST1234,Radha Krishnan,Consumer,David Wilson,4,180,0,720,500,220,Card
ORD235,2/11/2024,ST006,Houston,West,PRD621,Pro Boxing Gloves,Sports,Equipment,CUST1235,Yash Raj,Consumer,Daniel Miller,2,2800,5,5320,4000,1320,Card
ORD236,2/11/2024,ST006,Houston,West,PRD622,Punching Bag,Sports,Equipment,CUST1236,Sameer Khan,Consumer,Daniel Miller,1,6500,8,5980,4600,1380,Online
ORD237,2/12/2024,ST001,New York,West,PRD145,OnePlus 12,Electronics,Smartphones,CUST1237,Akshay Chavan,Consumer,John Smith,1,65000,0,65000,52000,13000,Card
ORD238,2/12/2024,ST001,New York,West,PRD146,Nothing Phone 2,Electronics,Smartphones,CUST1238,Kunal Sawant,Consumer,John Smith,1,45000,5,42750,34000,8750,Online
ORD239,2/13/2024,ST002,Los Angeles,North,PRD245,Mahashivratri Pooja Items,Furniture,Religious,CUST1239,Shyam Sunder,Consumer,Emily Johnson,8,250,0,2000,1400,600,Cash
ORD240,2/13/2024,ST002,Los Angeles,North,PRD246,Fruits Basket,Furniture,Fruits,CUST1240,Laxmi Narayan,Consumer,Emily Johnson,3,600,0,1800,1300,500,Card
ORD241,2/14/2024,ST003,Chicago,South,PRD343,Valentine's Day Flowers,Other,Gifts,CUST1241,Rahul Dev,Consumer,Michael Brown,10,1500,0,15000,6000,9000,Card
ORD242,2/14/2024,ST003,Chicago,South,PRD344,Chocolates Hamper,Other,Gifts,CUST1242,Priyanka M,Consumer,Michael Brown,5,2000,0,10000,5000,5000,Online
ORD243,2/15/2024,ST004,Houston,East,PRD443,Bed Frame,Furniture,Bedroom,CUST1243,Somnath Das,Consumer,Jessica Davis,1,22000,5,20900,16000,4900,Card
ORD244,2/15/2024,ST004,Houston,East,PRD444,Mattress,Furniture,Bedroom,CUST1244,Swapna Dey,Consumer,Jessica Davis,2,15000,8,27600,21000,6600,Cash
ORD245,2/16/2024,ST005,Houston,South,PRD543,Coconut Oil,Furniture,Oils,CUST1245,Subramanian K,Consumer,David Wilson,3,350,0,1050,750,300,Cash
ORD246,2/16/2024,ST005,Houston,South,PRD544,Groundnut Oil,Furniture,Oils,CUST1246,Valliammal R,Consumer,David Wilson,2,380,0,760,550,210,Card
ORD247,2/17/2024,ST006,Houston,West,PRD623,Cricket Helmet,Sports,Equipment,CUST1247,Pratik Bhosale,Consumer,Daniel Miller,2,2200,0,4400,3200,1200,Card
ORD248,2/17/2024,ST006,Houston,West,PRD624,Batting Pads,Sports,Equipment,CUST1248,Chinmay Kulkarni,Consumer,Daniel Miller,1,3500,5,3325,2500,825,Online
ORD249,2/18/2024,ST001,New York,West,PRD147,LG Double Door Fridge,Electronics,Appliances,CUST1249,Prakash Sawant,Consumer,John Smith,1,55000,8,50600,42000,8600,Card
ORD250,2/18/2024,ST001,New York,West,PRD148,Samsung Single Door,Electronics,Appliances,CUST1250,Manisha More,Consumer,John Smith,1,28000,5,26600,21000,5600,Online
ORD251,2/19/2024,ST002,Los Angeles,North,PRD247,Godrej Wardrobe,Furniture,Storage,CUST1251,Anil Sharma,Consumer,Emily Johnson,1,32000,10,28800,23000,5800,Card
ORD252,2/19/2024,ST002,Los Angeles,North,PRD248,Study Table,Furniture,Tables,CUST1252,Shikha Gupta,Home Office,Emily Johnson,1,8500,0,8500,6200,2300,Cash
ORD253,2/20/2024,ST003,Chicago,South,PRD345,Google Pixel 8,Electronics,Smartphones,CUST1253,Nagaraj B,Consumer,Michael Brown,1,75000,5,71250,58000,13250,Card
ORD254,2/20/2024,ST003,Chicago,South,PRD346,Moto Edge 40,Electronics,Smartphones,CUST1254,Shashank M,Consumer,Michael Brown,2,28000,0,56000,43000,13000,Online
ORD255,2/21/2024,ST004,Houston,East,PRD445,Dining Chairs Set of 4,Furniture,Chairs,CUST1255,Partha Sen,Consumer,Jessica Davis,1,18000,5,17100,13000,4100,Card
ORD256,2/21/2024,ST004,Houston,East,PRD446,Bar Cabinet,Furniture,Storage,CUST1256,Souvik Ghosh,Corporate,Jessica Davis,1,35000,8,32200,26000,6200,Cash
ORD257,2/22/2024,ST005,Houston,South,PRD545,Paneer,Furniture,Dairy,CUST1257,Ganesan K,Consumer,David Wilson,2,280,0,560,400,160,Cash
ORD258,2/22/2024,ST005,Houston,South,PRD546,Ghee,Furniture,Dairy,CUST1258,Janaki R,Consumer,David Wilson,1,550,0,550,400,150,Card
ORD259,2/23/2024,ST006,Houston,West,PRD625,Football Studs,Sports,Footwear,CUST1259,Rohan Jadhav,Consumer,Daniel Miller,2,2800,0,5600,4000,1600,Card
ORD260,2/23/2024,ST006,Houston,West,PRD626,Goalkeeper Gloves,Sports,Equipment,CUST1260,Aditya Pawar,Consumer,Daniel Miller,1,1500,5,1425,1000,425,Online
ORD261,2/24/2024,ST001,New York,West,PRD149,Bajaj Immersion Rod,Electronics,Appliances,CUST1261,Usha Yadav,Consumer,John Smith,2,800,0,1600,1100,500,Cash
ORD262,2/24/2024,ST001,New York,West,PRD150,Havells Geyser,Electronics,Appliances,CUST1262,Santosh Prabhu,Consumer,John Smith,1,5500,5,5225,4000,1225,Card
ORD263,2/25/2024,ST002,Los Angeles,North,PRD249,Holi Special Colors,Furniture,Festive,CUST1263,Govind Sharma,Consumer,Emily Johnson,20,80,0,1600,1000,600,Cash
ORD264,2/25/2024,ST002,Los Angeles,North,PRD250,Pichkari,Furniture,Festive,CUST1264,Hariom Gupta,Consumer,Emily Johnson,5,350,0,1750,1200,550,Card
ORD265,2/26/2024,ST003,Chicago,South,PRD347,Samsung Tab S9,Electronics,Tablets,CUST1265,Ramesh K,Corporate,Michael Brown,2,72000,8,132480,108000,24480,Card
ORD266,2/26/2024,ST003,Chicago,South,PRD348,Lenovo Tab P12,Electronics,Tablets,CUST1266,Shilpa G,Home Office,Michael Brown,1,35000,5,33250,27000,6250,Online
ORD267,2/27/2024,ST004,Houston,East,PRD447,Office Workstation,Furniture,Office,CUST1267,Alok Nath,Corporate,Jessica Davis,4,25000,10,90000,70000,20000,Card
ORD268,2/27/2024,ST004,Houston,East,PRD448,Conference Table,Furniture,Office,CUST1268,Sushmita Sen,Corporate,Jessica Davis,1,45000,8,41400,33000,8400,Cash
ORD269,2/28/2024,ST005,Houston,South,PRD547,Rava,Furniture,Grains,CUST1269,Saroja M,Consumer,David Wilson,4,70,0,280,190,90,Cash
ORD270,2/28/2024,ST005,Houston,South,PRD548,Maida,Furniture,Grains,CUST1270,Kamala K,Consumer,David Wilson,3,60,0,180,120,60,Card
ORD271,2/29/2024,ST006,Houston,West,PRD627,Swimming Goggles,Sports,Equipment,CUST1271,Aishwarya Kale,Consumer,Daniel Miller,3,900,0,2700,1900,800,Card
ORD272,2/29/2024,ST006,Houston,West,PRD628,Swim Fins,Sports,Equipment,CUST1272,Neha Patil,Consumer,Daniel Miller,2,1500,5,2850,2000,850,Online
ORD273,3/1/2024,ST001,New York,West,PRD151,Godrej Eon Fridge,Electronics,Appliances,CUST1273,Rajendra Singh,Consumer,John Smith,1,32000,8,29440,24000,5440,Card
ORD274,3/1/2024,ST001,New York,West,PRD152,Whirlpool AC,Electronics,Appliances,CUST1274,Mamta Desai,Consumer,John Smith,1,38000,5,36100,30000,6100,Online
ORD275,3/2/2024,ST002,Los Angeles,North,PRD251,Holi Special Thandai,Furniture,Beverages,CUST1275,Radhey Shyam,Consumer,Emily Johnson,6,180,0,1080,750,330,Cash
ORD276,3/2/2024,ST002,Los Angeles,North,PRD252,Gujiya Sweets,Furniture,Sweets,CUST1276,Vrinda Sharma,Consumer,Emily Johnson,4,350,0,1400,1000,400,Card
ORD277,3/3/2024,ST003,Chicago,South,PRD349,Philips Coffee Maker,Electronics,Appliances,CUST1277,Vijay Kumar,Consumer,Michael Brown,1,6500,0,6500,4800,1700,Card
ORD278,3/3/2024,ST003,Chicago,South,PRD350,Nespresso Machine,Electronics,Appliances,CUST1278,Anupama Rao,Corporate,Michael Brown,1,22000,5,20900,17000,3900,Online
ORD279,3/4/2024,ST004,Houston,East,PRD449,Pooja Room Mandir,Furniture,Religious,CUST1279,Shankar Bhattacharya,Consumer,Jessica Davis,1,15000,0,15000,11000,4000,Card
ORD280,3/4/2024,ST004,Houston,East,PRD450,Brass Decor Items,Furniture,Decor,CUST1280,Aparna Sen,Consumer,Jessica Davis,3,3500,5,9975,7500,2475,Cash
ORD281,3/5/2024,ST005,Houston,South,PRD549,Jaggery,Furniture,Essentials,CUST1281,Selvi M,Consumer,David Wilson,2,90,0,180,120,60,Cash
ORD282,3/5/2024,ST005,Houston,South,PRD550,Tamarind,Furniture,Essentials,CUST1282,Karpagam R,Consumer,David Wilson,1,150,0,150,100,50,Card
ORD283,3/6/2024,ST006,Houston,West,PRD629,Trekking Shoes,Sports,Footwear,CUST1283,Shubhangi Kulkarni,Consumer,Daniel Miller,2,4500,8,8280,6400,1880,Card
ORD284,3/6/2024,ST006,Houston,West,PRD630,Backpack 50L,Sports,Bags,CUST1284,Satish Joshi,Consumer,Daniel Miller,1,3500,0,3500,2500,1000,Online
ORD285,3/7/2024,ST001,New York,West,PRD153,Women's Day Special Saree,Clothing,Women's Wear,CUST1285,Sulochana Joshi,Consumer,John Smith,2,5500,15,9350,7000,2350,Card
ORD286,3/7/2024,ST001,New York,West,PRD154,Gold Plated Necklace,Jewelry,Artificial,CUST1286,Tejaswini G,Consumer,John Smith,1,3500,5,3325,2000,1325,Online
ORD287,3/8/2024,ST002,Los Angeles,North,PRD253,Women's Day Flowers,Other,Gifts,CUST1287,Dinesh Gupta,Consumer,Emily Johnson,5,1000,0,5000,2500,2500,Card
ORD288,3/8/2024,ST002,Los Angeles,North,PRD254,Chocolates Box,Other,Gifts,CUST1288,Manish Jain,Consumer,Emily Johnson,10,500,0,5000,3000,2000,Cash
ORD289,3/9/2024,ST003,Chicago,South,PRD351,Women's Day Watch,Clothing,Accessories,CUST1289,Lavanya B,Consumer,Michael Brown,2,3200,10,5760,4200,1560,Card
ORD290,3/9/2024,ST003,Chicago,South,PRD352,Handbag,Clothing,Bags,CUST1290,Mythili K,Consumer,Michael Brown,1,4500,5,4275,3200,1075,Online
ORD291,3/10/2024,ST004,Houston,East,PRD451,Bookshelf with Light,Furniture,Storage,CUST1291,Aniruddha Chakraborty,Home Office,Jessica Davis,1,12500,0,12500,9500,3000,Card
ORD292,3/10/2024,ST004,Houston,East,PRD452,Floor Reading Lamp,Furniture,Lighting,CUST1292,Debjani Mukherjee,Consumer,Jessica Davis,2,3200,5,6080,4500,1580,Cash
ORD293,3/11/2024,ST005,Houston,South,PRD551,Ripe Bananas,Furniture,Fruits,CUST1293,Murugan K,Consumer,David Wilson,2,60,0,120,80,40,Cash
